,productId,area,price,floors,bedroom,toilet,facade,furniture,status_doc,ggmap_e,ggmap_n,product_link,district_id,market,hospital,elevator
3753,39918710,80.0,22000.0,4.0,4.0,4.0,5 m,1,1,105.8061035,21.0644876,https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-xuan-la/ban-mat-ngo-pl-105-3-o-to-tranh-via-he-dt-80m2-mt-5m-pr39918710,6.0,0,0,0
3754,39677442,31.0,4450.0,5.0,3.0,,,0,0,105.9049025,21.012732,https://batdongsan.com.vn/ban-nha-rieng-duong-bat-khoi-phuong-cu-khoi/ban-31m2-5t-4-45-ty-gara-o-to-thong-kinh-doanh-pr39677442,9.0,0,0,0
3755,39713182,70.0,18500.0,4.0,4.0,4.0,4 m,1,1,105.8227091,21.0164891,https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-cau-phuong-o-cho-dua/-4-tang-70m2-t-t-truc-sau-kinh-danh-dng-da-pr39713182,3.0,1,0,1
3756,39677442,31.0,4450.0,5.0,3.0,,,0,0,105.9049025,21.012732,https://batdongsan.com.vn/ban-nha-rieng-duong-bat-khoi-phuong-cu-khoi/ban-31m2-5t-4-45-ty-gara-o-to-thong-kinh-doanh-pr39677442,9.0,0,0,0
3757,39713182,70.0,18500.0,4.0,4.0,4.0,4 m,1,1,105.8227091,21.0164891,https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-cau-phuong-o-cho-dua/-4-tang-70m2-t-t-truc-sau-kinh-danh-dng-da-pr39713182,3.0,1,0,1
3758,39918704,100.0,17000.0,1.0,1.0,1.0,5 m,1,1,105.8061035,21.0644876,https://batdongsan.com.vn/ban-nha-rieng-duong-xuan-la-phuong-xuan-la/gia-dau-tu-ban-gap-ngo-o-to-cach-pho-20m-dt-100m2-mt-5m-170tr-m2-pr39918704,6.0,0,0,0
3759,39918702,20.0,2850.0,4.0,2.0,3.0,"3,5 m",1,1,105.8855735729877400, 20.9730627569210630,https://batdongsan.com.vn/ban-nha-rieng-phuong-tran-phu-7/ban-tam-trinh-hoang-mai-20m2-4-tang-day-du-cong-nang-so-ngo-dep-gia-2-85-ty-10m-ra-o-to-pr39918702,8.0,0,0,0
3760,39918698,100.0,22000.0,5.0,5.0,5.0,"6,1 m",1,1,105.8059765,21.0436078,https://batdongsan.com.vn/ban-nha-rieng-duong-vinh-phuc-phuong-lieu-giai/ban-mat-ngo-pl-2-o-to-tranh-kinh-doanh-pho-dt-100m2-mt-6-1m-pr39918698,2.0,0,0,1
3761,39917390,45.0,4700.0,5.0,,,,0,0,105.8981395,21.0657541,https://batdongsan.com.vn/ban-nha-rieng-duong-ngo-gia-tu-phuong-duc-giang-2/ban-45m2-pho-ng-pr39917390,9.0,1,1,0
3762,39916272,50.0,9900.0,6.0,,,,0,1,105.8185879,20.9872801,https://batdongsan.com.vn/ban-nha-rieng-duong-bui-xuong-trach-phuong-khuong-dinh/ban-gap-can-50m2-x-6-tang-thang-may-kinh-doanh-o-to-tranh-thanh-xuan-pr39916272,5.0,1,0,0
3763,39761574,91.0,14500.0,4.0,8.0,8.0,4 m,1,1,105.8201087,21.012597,https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-trung-liet/-4-tang-dan-xay-o-to-91m2-dong-da-pr39761574,3.0,0,0,0
3764,39758082,44.0,15400.0,4.0,4.0,3.0,"3,6 m",0,1,105.8107787,21.0165389,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-hong-phuong-khuong-thuong/ban-pho-dong-da-44-48m-4-tang-mayj-3-6m-gia-15-4-ty-gan-huynh-thuc-khang-lang-ha-pr39758082,3.0,0,0,0
3765,39915861,43.0,,5.0,4.0,,,0,0,105.8337754,20.9902525,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-van-thai-phuong-phuong-liet/sieu-pham-thanh-xuan-ha-noi-pr39915861,5.0,0,0,0
3766,39911530,54.0,14800.0,5.0,4.0,3.0,4 m,0,1,105.7986536,21.0276141,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khang-phuong-yen-hoa-2/ban-pho-cau-giay-2-mat-ngo-o-to-54-60m-5-tang-mat-tien-4m-gia-14-8-ty-gan-lang-pr39911530,7.0,0,0,1
3767,39871322,59.0,16500.0,5.0,6.0,6.0,"4,5 m",1,1,105.855210161718,21.0057808530272,https://batdongsan.com.vn/ban-nha-rieng-phuong-thanh-nhan/sieu-hiem-view-ho-dep-long-lanh-o-suong-pr39871322,4.0,0,0,0
3768,38656755,65.0,17000.0,7.0,4.0,5.0,6 m,1,1,105.8735399,21.0404133,https://batdongsan.com.vn/ban-nha-rieng-duong-ai-mo-phuong-bo-de/ban-p-pho-long-bien-65m-7-tang-mt-6m-gara-2-o-to-thang-may-kinh-doanh-pr38656755,9.0,0,0,0
3769,39918701,98.0,19800.0,3.0,6.0,3.0,"4,3 m",0,1,105.8233818,20.9998181,https://batdongsan.com.vn/ban-nha-rieng-duong-cu-chinh-lan-phuong-khuong-trung/ban-dat-tang-phan-lo-o-to-tranh-thanh-xuan-98m2-3-tang-sdcc-gia-19ty8-pr39918701,5.0,0,0,0
3770,39874302,35.0,1750.0,3.0,3.0,3.0,,0,1,105.7190626,20.9319863,https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-6-phuong-bien-giang/chi-1-75-ty-ta-so-huu-ngay-3tx35m-oto-do-cua-ngay-trung-tam-sat-truong-dai-hoc-the-thao-pr39874302,15.0,1,0,0
3771,39917486,39.0,3650.0,1.0,1.0,1.0,"4,5 m",1,1,105.8006384,20.9877606,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-trai-phuong-thanh-xuan-trung/chi-hon-40-trieu-m2-da-co-ngay-90m2-lo-goc-2-mat-tien-kinh-doanh-xuan-pr39917486,5.0,0,0,0
3772,39918843,31.0,4950.0,4.0,,,,1,1,105.8184384,21.0104478,https://batdongsan.com.vn/ban-nha-rieng-pho-thai-thinh-phuong-thinh-quang/hiem-ban-dong-da-dt-31m2-x-4-tang-lo-goc-full-noi-that-o-ngay-nhinh-4-ty-pr39918843,3.0,1,0,0
3773,39918238,46.0,6550.0,4.0,4.0,,"3,6 m",0,1,105.7742214,21.0273446,https://batdongsan.com.vn/ban-nha-rieng-duong-my-dinh-phuong-my-dinh-2/ban-nam-tu-liem-46m-x-4t-ngo-nong-so-no-hau-gan-pho-tien-ich-an-sinh-pr39918238,14.0,1,0,0
3774,39916334,55.0,,5.0,6.0,6.0,5 m,1,1,105.8261259,20.9965037,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-van-thai-phuong-khuong-mai/-dep-nhu-bong-hoa-truoc-o-to-tranh-pr39916334,5.0,0,0,0
3775,37288265,45.0,6000.0,4.0,,,"4,3 m",0,0,105.8222866,20.9660343,https://batdongsan.com.vn/ban-nha-rieng-duong-bang-liet-phuong-hoang-liet/ban-o-to-45m-an-sinh-dinh-pr37288265,8.0,0,0,0
3776,39918993,37.0,5150.0,4.0,4.0,3.0,,1,1,105.804506,21.0897932,https://batdongsan.com.vn/ban-nha-rieng-duong-an-duong-vuong-phuong-phu-thuong-1/sieu-pham-tay-ho-dt37m-4-tg-gia-5-150-ty-lh-e-huong-pr39918993,6.0,0,0,0
3777,39919011,60.0,14800.0,5.0,4.0,4.0,"4,7 m",1,1,105.797596,21.0381013,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-huyen-phuong-dich-vong-hau/chu-can-ban-gap-pho-60m2-mt-4-7m-o-to-phong-2-mat-ngo-14-8-ty-pr39919011,7.0,0,0,0
3778,39180191,58.0,,,4.0,,,1,1,105.8442566,20.9488254,https://batdongsan.com.vn/ban-nha-rieng-duong-ngoc-hoi-thi-tran-van-dien/-ban-373-59mx5t-lo-goc-dan-xay-o-cho-thang-may-oto-tranh-pr39180191,13.0,1,0,1
3779,39698042,32.0,3590.0,5.0,3.0,3.0,"4,2 m",0,1,105.8036272,20.9509493,https://batdongsan.com.vn/ban-nha-rieng-duong-huu-hoa-xa-huu-hoa/chinh-chu-b-a-n-oto-do-gan-cua-xay-doc-lap-can-goc-hai-mat-tng-32m-5-t-mt-4-2-m-pr39698042,13.0,0,0,0
3780,39919004,79.0,16000.0,3.0,2.0,2.0,"5,5 m",0,1,105.7961217,21.0001223,https://batdongsan.com.vn/ban-nha-rieng-duong-khuat-duy-tien-phuong-nhan-chinh/ban-3t-ngo-126-79m2-mat-5-5m-oto-tranh-16-ty-pr39919004,5.0,0,0,0
3781,39918731,54.0,10500.0,6.0,10.0,10.0,"5,6 m",1,1,105.8006384,20.9877606,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-trai-phuong-thanh-xuan-nam/xuat-hien-1-em-dong-tien-dep-lung-linh-tai-voi-s-53-7m2-gia-ban-nhinh-10-ty-nho-pr39918731,5.0,0,0,0
3782,39918827,50.0,3200.0,4.0,4.0,4.0,"5,1 m",1,1,105.7595301,20.9159506,https://batdongsan.com.vn/ban-nha-rieng-duong-21b-xa-bich-hoa/sieu-hiem-duy-t-1-can-50m-x-4t-ngay-gan-cho-dau-moi-thach-hoan-thien-dep-sat-ql-21b-pr39918827,25.0,1,0,0
3783,39917816,97.0,21000.0,9.0,36.0,,,1,1,105.7991032,20.9851308,https://batdongsan.com.vn/ban-nha-rieng-duong-trieu-khuc-phuong-thanh-xuan-nam/may-in-tien-97m-9-tang-thang-may-36-phong-kk-co-gac-xep-dong-tien-2-ty-1n-ngo-thong-pr39917816,5.0,0,0,1
3784,39916343,15.0,3200.0,5.0,3.0,2.0,,1,0,105.8063124385250100, 20.9968838081589690,https://batdongsan.com.vn/ban-nha-rieng-phuong-thanh-xuan-trung/cuc-hiem-ban-3-2-ty-co-5-tang-o-luon-ngo-nong-cach-pho-10m-pr39916343,5.0,0,0,0
3785,39915583,60.0,6200.0,5.0,4.0,,"4,5 m",0,1,105.838220523977,20.9918081855205,https://batdongsan.com.vn/ban-nha-rieng-phuong-phuong-liet/-dep-trung-tam-nga-tu-so-thiet-ke-cuc-dep-thoang-pr39915583,5.0,0,0,1
3786,39918684,60.0,20460.0,7.0,6.0,6.0,"4,1 m",0,1,105.7840373,21.0309274,https://batdongsan.com.vn/ban-nha-rieng-duong-duy-tan-phuong-dich-vong-hau/ban-can-ho-cao-cap-cau-giay-60m-7-g-mt-4-1m-gia-20-46-ty-pr39918684,7.0,0,0,1
3787,39918589,42.0,7000.0,5.0,3.0,4.0,"5,6 m",1,1,105.8632384,21.0088308,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-khat-chan-phuong-thanh-luong/ban-ngo-nong-thoang-gan-pho-tien-ich-cuc-dinh-42m2-5-tang-o-ngay-pr39918589,4.0,0,0,0
3788,39918680,50.0,7700.0,5.0,9.0,,,1,1,105.7687504,21.0136368,https://batdongsan.com.vn/ban-nha-rieng-duong-phu-do-phuong-phu-do/can-ccmn-50m2-5t-oto-thong-le-quang-dao-full-noi-that-7-7-ty-pr39918680,14.0,0,0,0
3789,39918737,60.0,12900.0,4.0,3.0,4.0,12 m,0,1,105.830213150994,20.9944717401326,https://batdongsan.com.vn/ban-nha-rieng-phuong-khuong-mai/lo-goc-o-to-ngu-trong-ngo-thong-kinh-doanh-60-m-4-tang-mt-12-m-chi-12-9-ty-pr39918737,5.0,0,0,0
3790,39916372,21.0,4850.0,5.0,,,,0,0,105.8391669470443300, 21.0192914700006670,https://batdongsan.com.vn/ban-nha-rieng-phuong-kham-thien/ban-mat-ngo-3-mat-thoang-21m2-4-85-ty-pr39916372,3.0,1,1,0
3791,39918679,100.0,43000.0,7.0,7.0,7.0,8 m,1,1,105.8237,21.00945,https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-khuong-thuong/ban-mat-tien-quyen-luc-o-to-tranh-kinh-doanh-dinh-pr39918679,3.0,0,0,1
3792,39916422,20.0,3000.0,5.0,3.0,,,0,1,105.8082001,20.9995156,https://batdongsan.com.vn/ban-nha-rieng-duong-vu-trong-phung-phuong-thanh-xuan-trung/ban-cuc-hiem-it-tien-dep-hon-khach-san-5-sao-mat-pho-quan-xuan-pr39916422,5.0,0,0,0
3793,39338937,86.0,17000.0,7.0,24.0,25.0,"4,5 m",1,1,105.7825663627208900, 21.0036785241541430,https://batdongsan.com.vn/ban-nha-rieng-phuong-me-tri/ban-toa-dich-vu-7-tang-t-may-24-phong-khep-kin-full-noi-that-lo-goc-15m-ra-o-to-18-ty-pr39338937,14.0,0,0,1
3794,39918778,48.0,1900.0,1.0,1.0,1.0,4 m,0,1,105.9685189,21.0295056,https://batdongsan.com.vn/ban-nha-rieng-duong-to-khe-xa-phu-thi/ban-c4-48m2-thon-gia-1-9-ty-mo-ra-mat-pho-lh-pr39918778,11.0,1,0,0
3795,39899481,53.0,,6.0,14.0,14.0,"6,2 m",1,1,105.7815476,21.0136915,https://batdongsan.com.vn/ban-nha-rieng-duong-me-tri-ha-phuong-me-tri/ban-toa-chdv-nam-tu-liem-6-tang-thang-may-14-phong-khep-kin-dong-tien-on-dinh-hon-10-ty-pr39899481,14.0,1,0,1
3796,39916228,50.0,9900.0,6.0,,,,0,1,105.820247106858,20.9898638136009,https://batdongsan.com.vn/ban-nha-rieng-phuong-khuong-dinh/ban-gap-can-50m2-x-6-tang-thang-may-kinh-doanh-o-to-tranh-bui-xuong-trach-thanh-xuan-pr39916228,5.0,1,0,0
3797,39901044,68.0,,7.0,12.0,12.0,"4,5 m",1,1,105.7708286,20.9964542,https://batdongsan.com.vn/ban-nha-rieng-duong-dai-linh-phuong-trung-van/sieu-hiem-toa-chdv-can-12-pnkk-7-tang-thang-may-dong-tien-san-on-dinh-55tr-th-nhinh-9-ty-pr39901044,14.0,1,0,1
3798,39918966,30.0,2400.0,1.0,1.0,1.0,6 m,1,1,105.7850022,21.0919168,https://batdongsan.com.vn/ban-nha-rieng-duong-thuy-phuong-phuong-thuy-phuong_2/ban-gap-tu-liem-ngo-thong-oto-tranh-gia-chi-2-4-ty-pr39918966,718.0,1,1,0
3799,39901528,50.0,7800.0,5.0,9.0,9.0,"4,6 m",1,1,105.7708286,20.9964542,https://batdongsan.com.vn/ban-nha-rieng-duong-dai-linh-phuong-trung-van/ban-toa-chdv-5-tang-09-pnkk-dong-tien-45tr-thang-ngo-ba-gac-15m-ra-o-to-tranh-pr39901528,14.0,1,0,0
3800,39917930,35.0,2200.0,3.0,3.0,2.0,,1,1,105.8342812,20.9227274,https://batdongsan.com.vn/ban-nha-rieng-duong-lac-thi-xa-dai-ang/ban-dan-xay-thanh-tri-35-3-t-3-ngu-ngo-thong-kinh-doanh-nho-gia-2-2-ty-pr39917930,13.0,0,0,0
3801,39905012,52.0,,6.0,9.0,9.0,"4,5 m",1,1,105.7953370734694300, 21.0225064540589810,https://batdongsan.com.vn/ban-nha-rieng-phuong-yen-hoa-2/ban-toa-chdv-cau-giay-09-pnkk-dong-tien-on-dinh-50tr-th-lo-goc-ngo-thong-ba-gac-do-cua-nhinh-10-ty-pr39905012,7.0,1,0,0
3802,39918027,50.0,5300.0,5.0,4.0,4.0,,1,1,105.8260943,20.9315381,https://batdongsan.com.vn/ban-nha-rieng-duong-vinh-quynh-xa-vinh-quynh/mat-truc-chinh-o-to-tranh-nhau-kinh-doanh-cac-loai-mat-hang-sat-ho-sinh-thai-gia-chi-hon-5-ty-pr39918027,13.0,1,1,0
3803,39691319,41.0,8100.0,7.0,11.0,11.0,"3,5 m",1,1,105.771134285647,21.0352544729666,https://batdongsan.com.vn/ban-nha-rieng-phuong-my-dinh-2/ban-toa-cmmn-2-7-tang-11-phong-khep-kin-full-do-san-dong-tien-45tr-thang-8-1-ty-pr39691319,14.0,0,0,0
3804,39918364,50.0,5900.0,4.0,3.0,3.0,5 m,1,1,105.8322354,21.0167999,https://batdongsan.com.vn/ban-nha-rieng-duong-de-la-thanh_1-phuong-o-cho-dua/hot-hiem-re-ban-moi-p-thanh-50m2-4tang-mt-5m-5-9-ty-q-dong-da-ha-noi-ngo-thong-pr39918364,3.0,0,0,0
3805,39691447,44.0,7800.0,6.0,9.0,9.0,"3,6 m",1,1,105.768681436673,21.0208896774679,https://batdongsan.com.vn/ban-nha-rieng-phuong-my-dinh-1/ban-toa-cmmn-2-lo-goc-6-tang-09-phong-khep-kin-full-do-san-dong-tien-40tr-thang-hon-7-ty-pr39691447,14.0,0,0,0
3806,39817679,42.0,3880.0,4.0,5.0,3.0,,1,1,105.9049025,21.012732,https://batdongsan.com.vn/ban-nha-rieng-duong-bat-khoi-phuong-cu-khoi/ban-long-bien-42m2-5-ngu-cau-thang-giua-dep-me-lh-pr39817679,9.0,1,0,0
3807,39918447,50.0,23000.0,7.0,3.0,4.0,9 m,0,0,105.8227091,21.0164891,https://batdongsan.com.vn/ban-nha-rieng-pho-hoang-cau-phuong-o-cho-dua/ban-gap-l-gc-view-h-t-tranh-d-ni-that-dep-s-vung-50m-7f-mt9-23-ty-pr39918447,3.0,1,0,1
3808,39909661,60.0,9450.0,5.0,9.0,9.0,"4,5 m",1,0,105.7741546,21.0237213,https://batdongsan.com.vn/ban-nha-rieng-duong-my-dinh-phuong-my-dinh-1/gia-soc-chi-nhinh-9-ty-ban-toa-chdv-60m2x5t-09-pn-kk-full-do-san-dong-tien-60-trieu-th-pr39909661,14.0,1,0,0
3809,39916501,20.0,3250.0,,,,,0,0,105.8355457,21.0209095,https://batdongsan.com.vn/ban-nha-rieng-pho-kham-thien-phuong-van-chuong/ban-ngo-khu-trung-tam-nhieu-tien-ich-20m2-3-25-ty-pr39916501,3.0,1,1,0
3810,39916691,30.0,3250.0,1.0,1.0,1.0,,0,1,105.843622,21.029334,https://batdongsan.com.vn/ban-nha-rieng-duong-tong-duy-tan-phuong-hang-bong/chinh-chu-ban-30m2-hoan-kiem-ha-noi-pr39916691,1.0,1,0,0
3811,39910270,39.0,8100.0,6.0,11.0,11.0,"4,6 m",1,0,105.7741546,21.0237213,https://batdongsan.com.vn/ban-nha-rieng-duong-my-dinh-phuong-my-dinh-1/sieu-pham-dong-tien-ban-toa-ccmn-lo-goc-6-tang-11-phong-dong-tien-45tr-th-8-1-ty-pr39910270,14.0,1,0,1
3812,39918669,30.0,7580.0,6.0,3.0,4.0,"5,8 m",1,1,105.8246999,21.0097185,https://batdongsan.com.vn/ban-nha-rieng-duong-tay-son-phuong-quang-trung/ban-gap-pho-vip-tam-dong-da-30m-6-tang-thang-may-7-58-ty-pr39918669,3.0,0,0,1
3813,39915544,33.0,5800.0,5.0,,,,1,1,105.836394914274,21.0233488638959,https://batdongsan.com.vn/ban-nha-rieng-phuong-van-chuong/full-noi-that-33m-o-cuc-suong-ban-cong-xanh-mat-o-ngay-pr39915544,3.0,1,0,0
3814,39918797,52.0,13000.0,5.0,4.0,,,0,1,105.8043618544181300, 21.0220475709885800,https://batdongsan.com.vn/ban-nha-rieng-phuong-lang-thuong/dong-da-52m2-5-tang-thang-may-gara-oto-so-do-chinh-chu-moi-noi-that-xin-pr39918797,3.0,0,1,1
3815,39918755,52.0,13500.0,5.0,4.0,4.0,"3,5 m",1,1,105.8009999,21.0216524,https://batdongsan.com.vn/ban-nha-rieng-duong-lang-phuong-lang-thuong/ban-dong-da-ha-noi-52m-5-tang-mt-3-5m-gia-13-5-ty-pr39918755,3.0,0,1,1
3816,39918781,66.0,4350.0,3.0,3.0,3.0,4 m,0,1,105.9611748,21.0287612,https://batdongsan.com.vn/ban-nha-rieng-duong-hoang-long-xa-dang-xa/ban-moi-66m2-x-3t-thon-o-to-tranh-t-vinh-vien-gia-4-35-ty-pr39918781,11.0,1,0,0
3817,39917584,88.0,,,,,8 m,0,1,105.935949923854,21.0098369736242,https://batdongsan.com.vn/ban-nha-rieng-thi-tran-trau-quy/cc-ban-nhinh-5-ty-san-8-phong-cho-thue-dong-tien-deu-dt-88m2-mt8m-chia-lo-dep-pr39917584,11.0,0,0,0
3818,39745820,55.0,11000.0,7.0,12.0,12.0,4 m,1,1,105.8322651,21.0080821,https://batdongsan.com.vn/ban-nha-rieng-duong-dang-van-ngu-phuong-kim-lien/ban-toa-can-ho-dich-vu-trung-tam-dong-da-7-tang-thang-may-dt-700tr-nam-pr39745820,3.0,0,0,1
3819,39917295,35.0,4200.0,5.0,3.0,4.0,"3,7 m",1,1,105.9164987,21.0845397,https://batdongsan.com.vn/ban-nha-rieng-duong-ha-huy-tap-xa-xa-yen-vien/ban-can-pho-dt-35m-x-5-tang-dan-xay-cc-cn-gia-4-2-ty-pr39917295,11.0,0,0,0
3820,39918923,55.0,11000.0,5.0,,,,0,1,105.8735399,21.0404133,https://batdongsan.com.vn/ban-nha-rieng-duong-ai-mo-phuong-bo-de/ban-55m2-5t-11-ty-gara-o-to-thang-may-hai-thoang-pr39918923,9.0,0,0,1
3821,39817352,32.0,5350.0,6.0,4.0,5.0,"3,2 m",0,1,105.7708047,21.0122732,https://batdongsan.com.vn/ban-nha-rieng-duong-le-quang-dao-phuong-phu-do/ban-6-tang-gan-pho-6-tang-x-32m2-gia-5-35-ty-pr39817352,14.0,0,1,0
3822,39918656,50.0,7850.0,5.0,5.0,5.0,"3,5 m",1,1,105.8201087,21.012597,https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-trung-liet/ban-q-dda-7-85-ty-dien-tich-50m2-xay-5-tang-ngo-rong-an-sinh-dinh-pr39918656,3.0,0,0,0
3823,39881135,45.0,13000.0,7.0,4.0,4.0,,1,1,105.7933213,21.0235594,https://batdongsan.com.vn/ban-nha-rieng-duong-hoa-bang-phuong-yen-hoa-2/ban-phan-lo-oto-ngu-trong-thang-may-p-khau-45m-7t-12-ty-nhinh-pr39881135,7.0,0,0,0
3824,38859381,43.0,5800.0,5.0,,,"4,3 m",0,0,105.8012873,21.0118971,https://batdongsan.com.vn/ban-nha-rieng-pho-trung-kinh-phuong-trung-hoa-4/o-ngay-o-to-ngo-thong-truoc-thoang-rong-gan-dep-o-suong-pr38859381,7.0,0,0,0
3825,38173074,38.0,5200.0,5.0,4.0,,,1,1,105.799295856167,21.0360854235246,https://batdongsan.com.vn/ban-nha-rieng-phuong-quan-hoa/-hau-cau-giay-ngo-to-thong-kinh-doanh-gan-pho-ho-dieu-bai-xe-dep-o-ngay-tang-do-pr38173074,7.0,0,0,0
3826,39793129,30.0,4950.0,5.0,3.0,4.0,"3,4 m",0,1,105.7687504,21.0136368,https://batdongsan.com.vn/ban-nha-rieng-duong-phu-do-phuong-phu-do/sieu-pham-ngo-nong-gan-pho-oto-tranh-30m2-x-5-tang-4-95-ty-pr39793129,14.0,0,1,0
3827,39918916,160.0,19500.0,,27.0,,,1,1,105.7815476,21.0136915,https://batdongsan.com.vn/ban-nha-rieng-duong-me-tri-ha-phuong-me-tri/ban-gap-toa-ccmn-dong-tien-khung-dien-tich-rong-doanh-thu-khung-160m2-gia-19-5-ty-pr39918916,14.0,0,0,0
3828,38170690,51.0,6350.0,5.0,5.0,,,0,1,105.7976502,21.0376771,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-van-huyen-phuong-quan-hoa/day-roi-ngo-o-to-thong-cac-noi-rat-gan-pho-o-ngay-tang-do-51m-2-5t-pr38170690,7.0,0,0,0
3829,39871692,37.0,4800.0,4.0,4.0,3.0,"3,2 m",1,1,105.7422158,20.9996436,https://batdongsan.com.vn/ban-nha-rieng-pho-cau-coc-phuong-dai-mo/ban-chinh-chu-tay-ngo-to-gan-vai-buoc-ra-oto-37m2-x-4-tang-gia-4-8-ty-pr39871692,14.0,1,0,0
3830,39917304,45.0,2500.0,3.0,3.0,4.0,4 m,1,1,105.786194937202,20.8807888095695,https://batdongsan.com.vn/ban-nha-rieng-xa-tam-hung-1/mo-ban-9-can-lien-ke-thanh-oai-gia-sieu-hap-dan-pr39917304,,0,0,0
3831,39821973,55.0,10500.0,7.0,13.0,,,1,1,105.8128851,21.0153717,https://batdongsan.com.vn/ban-nha-rieng-pho-lang-ha-phuong-lang-ha/co-102-ban-chdv-7t-tng-may-13p-khep-kin-full-noi-tt-ngo-rong-gan-nhinh-10-ty-pr39821973,3.0,0,0,1
3832,30613518,730.0,,,,,,0,0,105.77779990135,21.2767204323155,https://batdongsan.com.vn/ban-nha-rieng-xa-minh-phu-1/ban-vuon-dep-tai-soc-son-ha-noi-dt-730m-gia-chi-2-6ty-co-thoa-thuan-pr30613518,12.0,0,0,0
3833,39918905,65.0,5950.0,3.0,,,,1,1,105.9078847,21.0250451,https://batdongsan.com.vn/ban-nha-rieng-duong-thach-ban-phuong-thach-ban-1/-dan-xay-chinh-chu-long-bien-ha-noi-65m2-pr39918905,9.0,1,0,0
3834,39783877,46.0,7650.0,5.0,6.0,7.0,4 m,1,1,105.77912902832031,21.00552749633789,https://batdongsan.com.vn/ban-nha-rieng-duong-me-tri-thuong-phuong-me-tri-prj-khu-do-thi-me-tri-thuong/dan-xay-phan-lo-mat-ngo-rong-thang-tap-sat-oto-tranh-pr39783877,14.0,0,0,0
3835,39723151,54.0,9700.0,5.0,4.0,4.0,,0,1,105.8807065,21.0456361,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-son-phuong-gia-thuy/ban-pho-o-to-tranh-dan-tri-tuyet-voi-10-ty-nhinh-pr39723151,9.0,0,0,0
3836,39763316,91.0,14500.0,5.0,8.0,7.0,6 m,1,1,105.8201087,21.012597,https://batdongsan.com.vn/ban-nha-rieng-pho-thai-ha-phuong-trung-liet/ban-ngo-131-dt91m2-5t-3-thoang-o-to-kd-so-do-dep-chinh-chu-14-5-ty-pr39763316,3.0,0,1,0
3837,39891067,60.0,7980.0,4.0,5.0,3.0,"3,52 m",1,1,105.8180219,21.0083647,https://batdongsan.com.vn/ban-nha-rieng-duong-thinh-quang-phuong-thinh-quang/ban-4-tang-dan-xay-pho-3-thoang-dt60m2-so-do-dep-chi-7ty98-cach-o-to-25m-pr39891067,3.0,1,1,0
3838,39891309,39.0,7800.0,4.0,4.0,3.0,"3,4 m",1,1,105.8318746,21.0168216,https://batdongsan.com.vn/ban-nha-rieng-pho-xa-dan-phuong-nam-dong/ban-da-dt39m-4-tang-y-chac-chan-so-do-chinh-chu-g7-8ty-pr39891309,3.0,0,0,0
3839,39896558,48.0,6500.0,3.0,3.0,3.0,6 m,1,1,105.8336166,21.0215544,https://batdongsan.com.vn/ban-nha-rieng-duong-ho-van-chuong-phuong-van-chuong/ban-3t-pho-dong-da-dt48m-kcbt-so-vuong-dep-gan-pho-nhinh-6-ty-pr39896558,3.0,1,0,0
3840,39793681,94.0,13680.0,6.0,7.0,,,0,1,105.8008204,21.0377412,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khanh-toan-phuong-quan-hoa/ban-6-tang-ndh-dt-94m2-kinh-doanh-vp-via-he-rong-5m-oto-do-ca-ngay-free-pr39793681,7.0,0,0,0
3841,39918601,120.0,17900.0,4.0,6.0,6.0,7 m,0,1,105.7737345,21.0379862,https://batdongsan.com.vn/ban-nha-rieng-duong-ho-tung-mau-phuong-mai-dich/ban-cau-giay-o-to-4-tang-xay-ccmn-120m2-17-9-ty-pr39918601,7.0,0,0,0
3842,39890532,99.0,16800.0,5.0,6.0,4.0,"5,4 m",1,1,105.8288422,21.0007661,https://batdongsan.com.vn/ban-nha-rieng-duong-truong-chinh-phuong-khuong-thuong/-dan-xay-5-tang-99m2-ngo-rong-thong-thoang-dong-da-pr39890532,3.0,0,0,0
3843,39918789,30.0,5450.0,5.0,6.0,4.0,3 m,1,1,105.7741546,21.0237213,https://batdongsan.com.vn/ban-nha-rieng-duong-my-dinh-phuong-my-dinh-1/hiem-ban-dan-xay-ngo-kinh-doanh-tai-dt-30m-x-5-tang-gia-chi-hon-5-ty-pr39918789,14.0,0,0,0
